user_id,first_name,last_name,email,country,signup_date,role,industry,company_size,use_case,acquisition_channel,converted_to_paid
U00170,Juan,Gonzalez,juan.gonzalez72@raiz842.tech,Chile,2026-07-17 14:13:13,Operations Manager,Healthcare,11-50,Financial Analytics,Content,0
U00171,Monica,Flores,monica.flores73@prisma676.co,Chile,2026-07-08 11:03:57,Operations Manager,Professional Services,201-500,Executive Reporting,Paid Social,0
U00172,Monica,Garcia,monica.garcia74@tierra619.biz,Chile,2026-07-15 14:37:04,Growth Manager,Financial Services,1-10,Business Intelligence,Paid Social,0
U00173,Sebastian,Morales,sebastian.morales75@vertex671.io,Mexico,2026-07-30 10:49:58,Operations Manager,Real Estate,201-500,Data Exploration,Paid Social,0
U00174,Ivan,Castro,ivan.castro76@vertex967.io,Argentina,2026-07-31 18:36:48,Operations Manager,Consumer Goods,1-10,Executive Reporting,Paid Search,0
U00175,Sofia,Ramos,sofia.ramos77@azul607.app,Argentina,2026-07-09 14:35:37,Marketing Manager,Manufacturing,11-50,Business Intelligence,Paid Search,0
U00176,Sebastian,Rivera,sebastian.rivera78@cauce737.io,Chile,2026-07-07 17:16:32,Marketing Manager,Logistics / Transportation,5001+,Business Intelligence,Paid Search,0
U00177,Patricia,Martinez,patricia.martinez79@orbita27.co,Argentina,2026-07-30 10:50:29,Sales Manager,Real Estate,501-1000,Executive Reporting,Content,0
U00178,Andres,Chavez,andres.chavez80@tierra122.tech,Mexico,2026-07-08 15:14:58,Data Analyst,Other,11-50,Sales Analytics,Event / Webinar,0
U00179,Valentina,Diaz,valentina.diaz81@cielo729.biz,Dominican Republic,2026-07-20 17:14:17,Product Director,Financial Services,11-50,Financial Analytics,Content,0
U00180,Daniela,Garcia,daniela.garcia82@prisma522.tech,Chile,2026-07-10 10:16:09,Data Analyst,Other,11-50,Marketing Analytics,Partner,0
U00181,Fernando,Morales,fernando.morales83@tierra356.biz,Brazil,2026-07-01 16:56:36,BI Analyst,SaaS / Software,1001-5000,Customer Analytics,Paid Search,0
U00182,Valentina,Martinez,valentina.martinez84@cumbre637.biz,Peru,2026-07-24 12:55:08,Marketing Manager,Education,11-50,Data Exploration,Email,0
U00183,Eduardo,Flores,eduardo.flores85@delta386.co,Chile,2026-07-06 17:37:21,Data Analyst,Travel / Hospitality,51-200,Financial Analytics,Referral,0
U00184,Gustavo,Jimenez,gustavo.jimenez86@cumbre532.app,Brazil,2026-07-07 08:32:03,Sales Manager,Consumer Goods,51-200,Operations Analytics,Paid Search,1
U00185,Sebastian,Rivera,sebastian.rivera87@nova30.app,Argentina,2026-07-23 17:15:08,Operations Manager,Healthcare,1-10,Product Analytics,Organic Search,1
U00186,Gabriela,Hernandez,gabriela.hernandez88@orbita390.biz,Argentina,2026-07-05 16:48:55,Product Manager,SaaS / Software,1-10,Performance Monitoring,Email,1
U00187,Maria,Gonzalez,maria.gonzalez89@polo848.io,Mexico,2026-07-08 11:02:01,Product Manager,Consumer Goods,501-1000,Performance Monitoring,Organic Search,0
U00188,Isabella,Rodriguez,isabella.rodriguez90@cumbre181.tech,Chile,2026-07-08 14:36:39,Product Director,Professional Services,201-500,Product Analytics,Referral,0
U00189,Ivan,Rivera,ivan.rivera91@cielo897.biz,Brazil,2026-07-06 14:52:47,Sales Director,Financial Services,501-1000,Financial Analytics,Organic Search,0
U00190,Patricia,Flores,patricia.flores92@delta147.io,Guatemala,2026-07-18 16:28:13,Product Director,Manufacturing,51-200,Performance Monitoring,Paid Search,0
U00191,Monica,Mendoza,monica.mendoza93@atlas186.io,Uruguay,2026-07-12 19:49:49,Product Manager,Financial Services,501-1000,Customer Analytics,Organic Search,0
U00192,Alejandro,Perez,alejandro.perez94@vertex177.biz,Bolivia,2026-07-17 13:02:05,Growth Director,Manufacturing,1-10,Operations Analytics,Email,0
U00193,Diego,Morales,diego.morales95@faro514.co,Bolivia,2026-07-04 20:40:57,Data Analyst,Financial Services,11-50,Performance Monitoring,Organic Search,0
U00194,Lucia,Reyes,lucia.reyes96@raiz467.tech,Peru,2026-07-30 17:18:56,Sales Director,Media / Entertainment,201-500,Performance Monitoring,Referral,0
U00195,Ricardo,Rojas,ricardo.rojas0@orbita326.co,Dominican Republic,2026-07-22 11:01:43,Operations Manager,Financial Services,1001-5000,Executive Reporting,Paid Search,0
U00196,Monica,Lopez,monica.lopez1@tierra825.biz,Brazil,2026-07-15 18:31:53,Product Manager,Professional Services,51-200,Product Analytics,Paid Search,0
U00197,Adriana,Diaz,adriana.diaz2@meridian971.biz,Mexico,2026-07-24 09:34:53,Marketing Manager,Real Estate,51-200,Marketing Analytics,Paid Search,0
U00198,Andrea,Rodriguez,andrea.rodriguez3@meridian83.io,Chile,2026-07-28 11:09:54,Marketing Manager,SaaS / Software,51-200,Sales Analytics,Referral,0
U00199,Felipe,Aguilar,felipe.aguilar4@polo72.tech,Bolivia,2026-07-31 14:14:25,Product Manager,Retail / E-commerce,501-1000,Executive Reporting,Paid Search,0
U00200,Valeria,Diaz,valeria.diaz5@prisma872.app,Brazil,2026-07-03 13:36:01,Data Scientist,Real Estate,501-1000,Executive Reporting,Content,0
U00201,Alejandro,Silva,alejandro.silva6@delta100.tech,Mexico,2026-07-12 15:24:03,Marketing Manager,SaaS / Software,1-10,Product Analytics,Direct,0
U00202,Ricardo,Rodriguez,ricardo.rodriguez7@lumen177.biz,Brazil,2026-07-18 09:06:54,Product Manager,Healthcare,501-1000,Business Intelligence,Referral,0
U00203,Diego,Chavez,diego.chavez8@raiz307.biz,Bolivia,2026-07-19 11:34:29,Founder / CEO,Financial Services,11-50,Product Analytics,Partner,0
U00204,Valeria,Aguilar,valeria.aguilar9@cauce853.tech,Colombia,2026-07-27 14:10:09,Marketing Director,SaaS / Software,201-500,Business Intelligence,Partner,0
U00205,Maria,Ortiz,maria.ortiz10@atlas201.biz,Peru,2026-07-27 09:17:42,Business Analyst,Media / Entertainment,1001-5000,Operations Analytics,Direct,0
U00206,Patricia,Reyes,patricia.reyes11@tierra860.app,Guatemala,2026-07-11 23:57:45,Product Manager,SaaS / Software,11-50,Customer Analytics,Referral,0
U00207,Felipe,Rodriguez,felipe.rodriguez12@faro643.io,Argentina,2026-07-27 17:56:14,Growth Manager,Retail / E-commerce,501-1000,Marketing Analytics,Organic Search,0
U00208,Andres,Rodriguez,andres.rodriguez13@delta324.biz,Peru,2026-07-12 12:13:29,Marketing Manager,Healthcare,1-10,Executive Reporting,Organic Search,0
U00209,Ricardo,Sanchez,ricardo.sanchez14@polo158.biz,Chile,2026-07-15 21:10:26,Data Analyst,Healthcare,51-200,Marketing Analytics,Organic Search,0
U00210,Jose,Reyes,jose.reyes15@cumbre921.biz,Brazil,2026-07-16 14:57:04,BI Analyst,Financial Services,11-50,Customer Analytics,Organic Search,0
U00211,Sofia,Reyes,sofia.reyes16@tierra964.io,Ecuador,2026-07-04 10:42:47,Product Director,Retail / E-commerce,51-200,Financial Analytics,Email,0
U00212,Monica,Gonzalez,monica.gonzalez17@onda495.app,Brazil,2026-07-25 20:55:30,Operations Manager,Education,1-10,Data Exploration,Organic Search,0
U00213,Luis,Vargas,luis.vargas18@andina328.app,Brazil,2026-07-18 22:32:56,Sales Manager,Education,11-50,Executive Reporting,Organic Search,0
U00214,Maria,Lopez,maria.lopez19@meridian893.biz,Brazil,2026-07-14 11:40:32,Data Analyst,Travel / Hospitality,201-500,Sales Analytics,Content,0
U00215,Gabriela,Vargas,gabriela.vargas20@tierra300.io,Ecuador,2026-07-16 19:53:55,Marketing Director,SaaS / Software,201-500,Sales Analytics,Paid Search,0
U00216,Ivan,Ramos,ivan.ramos21@azul858.app,Mexico,2026-07-12 17:29:29,Data Analyst,SaaS / Software,11-50,Sales Analytics,Organic Social,1
U00217,Valentina,Ortiz,valentina.ortiz22@meridian512.co,Colombia,2026-07-21 19:49:51,Data Analyst,Consumer Goods,501-1000,Executive Reporting,Organic Social,0
U00218,Fernanda,Hernandez,fernanda.hernandez23@raiz301.app,Chile,2026-07-14 14:38:04,BI Analyst,Retail / E-commerce,1-10,Operations Analytics,Direct,0
U00219,Emilio,Morales,emilio.morales24@lumen82.io,Colombia,2026-07-07 21:18:44,Data Analyst,Healthcare,201-500,Performance Monitoring,Organic Search,0
U00220,Fernando,Cruz,fernando.cruz25@cumbre110.io,Bolivia,2026-07-17 23:49:56,Growth Manager,Media / Entertainment,1001-5000,Sales Analytics,Event / Webinar,0
U00221,Valeria,Diaz,valeria.diaz26@meridian195.biz,Peru,2026-07-08 20:58:18,Product Manager,Media / Entertainment,201-500,Product Analytics,Referral,0
U00222,Andres,Jimenez,andres.jimenez27@cauce829.biz,Colombia,2026-07-20 14:34:33,Marketing Manager,Retail / E-commerce,51-200,Executive Reporting,Paid Search,0
U00223,Carlos,Vega,carlos.vega28@andina964.app,Brazil,2026-07-25 01:44:41,Sales Manager,SaaS / Software,5001+,Marketing Analytics,Organic Search,0
U00224,Carolina,Chavez,carolina.chavez29@raiz35.io,Peru,2026-07-17 13:26:14,Operations Manager,Retail / E-commerce,51-200,Sales Analytics,Paid Search,1
U00225,Valeria,Rivera,valeria.rivera30@vertex695.app,Venezuela,2026-07-26 20:04:47,BI Analyst,Retail / E-commerce,11-50,Financial Analytics,Direct,0
U00226,Sofia,Gutierrez,sofia.gutierrez31@andina463.biz,Chile,2026-07-15 16:48:20,Sales Manager,Travel / Hospitality,11-50,Customer Analytics,Email,0
U00227,Laura,Silva,laura.silva32@prisma9.io,Colombia,2026-07-03 15:26:56,Marketing Director,SaaS / Software,1-10,Data Exploration,Paid Search,0
U00228,Maria,Contreras,maria.contreras33@orbita894.biz,Argentina,2026-07-10 21:25:19,Sales Director,Real Estate,5001+,Sales Analytics,Paid Search,0
U00229,Ana,Perez,ana.perez34@tierra849.io,Mexico,2026-07-20 14:54:49,Growth Director,Financial Services,11-50,Operations Analytics,Partner,0
U00230,Paula,Chavez,paula.chavez35@delta884.co,Brazil,2026-07-06 17:36:23,Product Manager,Financial Services,1001-5000,Product Analytics,Direct,0
U00231,Gabriela,Rojas,gabriela.rojas36@onda583.app,Colombia,2026-07-31 10:42:48,Product Manager,Real Estate,51-200,Sales Analytics,Organic Search,0
U00232,Andres,Perez,andres.perez37@vertex586.tech,Guatemala,2026-07-13 04:14:08,Business Analyst,Healthcare,51-200,Business Intelligence,Paid Search,0
U00233,Alejandro,Hernandez,alejandro.hernandez38@vertex263.biz,Colombia,2026-07-24 12:36:33,Data Analyst,Financial Services,1-10,Business Intelligence,Event / Webinar,1
U00234,Felipe,Ramos,felipe.ramos39@tierra348.biz,Mexico,2026-07-19 14:17:53,Marketing Director,SaaS / Software,51-200,Executive Reporting,Partner,0
U00235,Gabriela,Sanchez,gabriela.sanchez40@raiz495.app,Argentina,2026-07-22 16:08:52,Sales Director,Healthcare,51-200,Executive Reporting,Event / Webinar,0
U00236,Ivan,Vargas,ivan.vargas41@onda413.io,Peru,2026-07-28 14:51:45,BI Analyst,Financial Services,501-1000,Sales Analytics,Organic Search,0
U00237,Ivan,Lopez,ivan.lopez42@nova156.app,Dominican Republic,2026-07-17 15:27:30,BI Analyst,Professional Services,51-200,Executive Reporting,Direct,0
U00238,Carlos,Lopez,carlos.lopez43@cauce916.io,Argentina,2026-07-19 10:44:38,Product Manager,Manufacturing,1-10,Sales Analytics,Partner,0
U00239,Daniela,Castro,daniela.castro44@onda532.app,Brazil,2026-07-16 09:05:20,Marketing Director,SaaS / Software,201-500,Product Analytics,Referral,0
U00240,Fernando,Jimenez,fernando.jimenez45@azul127.biz,Mexico,2026-07-10 11:46:16,Marketing Manager,Financial Services,501-1000,Operations Analytics,Organic Search,0
U00241,Maria,Cruz,maria.cruz46@bosque242.co,Mexico,2026-07-24 14:34:34,Founder / CEO,Financial Services,11-50,Data Exploration,Organic Search,0
U00242,Fernanda,Hernandez,fernanda.hernandez47@tierra396.co,Brazil,2026-07-04 17:24:24,Operations Manager,Travel / Hospitality,11-50,Performance Monitoring,Email,0
U00243,Valeria,Lopez,valeria.lopez48@cielo79.tech,Ecuador,2026-07-15 14:50:12,Sales Manager,Real Estate,51-200,Product Analytics,Paid Social,1
U00244,Laura,Vargas,laura.vargas49@bosque790.co,Mexico,2026-07-07 17:40:41,Marketing Manager,Retail / E-commerce,11-50,Executive Reporting,Referral,0
U00245,Valentina,Sanchez,valentina.sanchez50@raiz335.io,Peru,2026-07-29 12:03:52,Sales Manager,Real Estate,11-50,Sales Analytics,Organic Search,0
U00246,Jose,Gomez,jose.gomez51@faro598.io,Mexico,2026-07-21 11:23:27,BI Analyst,Travel / Hospitality,11-50,Marketing Analytics,Referral,0
U00247,Eduardo,Morales,eduardo.morales52@cauce193.app,Mexico,2026-07-24 14:10:52,Marketing Manager,Education,51-200,Marketing Analytics,Referral,1
U00248,Felipe,Lopez,felipe.lopez53@andina541.biz,Bolivia,2026-07-30 07:03:34,Sales Manager,Telecommunications,1001-5000,Executive Reporting,Organic Search,0
U00249,Lucia,Perez,lucia.perez54@prisma460.io,Colombia,2026-07-11 10:56:54,Marketing Manager,Financial Services,201-500,Financial Analytics,Paid Social,0
U00250,Ivan,Flores,ivan.flores55@vertex814.co,Peru,2026-07-13 18:36:40,Business Analyst,Professional Services,51-200,Performance Monitoring,Organic Social,0
U00251,Sofia,Gonzalez,sofia.gonzalez56@bosque583.biz,Venezuela,2026-07-03 13:58:01,Data Analyst,Professional Services,1-10,Marketing Analytics,Referral,1
U00252,Eduardo,Cruz,eduardo.cruz57@raiz908.tech,Brazil,2026-07-13 14:17:53,Data Analyst,Consumer Goods,51-200,Sales Analytics,Organic Search,0
U00253,Miguel,Silva,miguel.silva58@prisma253.biz,Colombia,2026-07-07 12:31:27,Founder / CEO,Financial Services,51-200,Executive Reporting,Email,0
U00254,Carlos,Gutierrez,carlos.gutierrez59@nova583.io,Bolivia,2026-07-29 15:40:03,Data Analyst,Logistics / Transportation,201-500,Financial Analytics,Organic Search,0
U00255,Patricia,Mendoza,patricia.mendoza60@meridian632.app,Brazil,2026-07-06 13:13:51,Marketing Manager,Media / Entertainment,1-10,Sales Analytics,Paid Search,0
U00256,Diego,Rodriguez,diego.rodriguez61@cauce728.tech,Mexico,2026-07-31 17:12:19,Data Analyst,Financial Services,51-200,Marketing Analytics,Paid Social,1
U00257,Felipe,Chavez,felipe.chavez62@atlas711.biz,Venezuela,2026-07-31 20:11:06,Marketing Manager,Telecommunications,201-500,Marketing Analytics,Referral,0
U00258,Jose,Cruz,jose.cruz63@prisma691.biz,Colombia,2026-07-28 17:52:22,Product Manager,SaaS / Software,201-500,Business Intelligence,Content,0
U00259,Monica,Chavez,monica.chavez64@azul993.biz,Mexico,2026-07-14 11:47:34,Operations Manager,Consumer Goods,11-50,Product Analytics,Referral,0
U00260,Ricardo,Hernandez,ricardo.hernandez65@tierra353.io,Venezuela,2026-07-07 14:38:56,Marketing Manager,Travel / Hospitality,51-200,Business Intelligence,Organic Search,0
U00261,Maria,Castro,maria.castro66@onda839.tech,Mexico,2026-07-05 18:11:03,Data Analyst,Professional Services,1-10,Operations Analytics,Direct,0
U00262,Eduardo,Hernandez,eduardo.hernandez67@cauce948.co,Venezuela,2026-07-17 09:27:12,Growth Manager,Healthcare,11-50,Customer Analytics,Paid Search,0
U00263,Andrea,Perez,andrea.perez68@azul467.biz,Peru,2026-07-07 14:43:15,Sales Director,Consumer Goods,5001+,Customer Analytics,Organic Search,0
U00264,Adriana,Rodriguez,adriana.rodriguez69@atlas506.biz,Peru,2026-07-21 05:04:57,BI Analyst,Telecommunications,11-50,Data Exploration,Referral,1
U00265,Javier,Ortiz,javier.ortiz70@cielo531.co,Colombia,2026-07-26 23:07:13,Marketing Manager,Professional Services,51-200,Data Exploration,Organic Search,0
U00266,Fernando,Garcia,fernando.garcia71@lumen151.io,Honduras,2026-07-09 15:44:35,Operations Director,Other,51-200,Marketing Analytics,Referral,0
U00267,Rodrigo,Vega,rodrigo.vega72@polo815.tech,Guatemala,2026-07-11 10:44:17,Data Analyst,Manufacturing,1-10,Operations Analytics,Content,0
U00268,Camila,Cruz,camila.cruz73@azul904.tech,Brazil,2026-07-20 18:09:33,Marketing Director,Professional Services,51-200,Business Intelligence,Paid Social,0
U00269,Marcelo,Castro,marcelo.castro74@meridian708.app,Chile,2026-07-24 16:09:57,Marketing Director,Healthcare,11-50,Product Analytics,Paid Search,0
U00270,Alejandro,Garcia,alejandro.garcia75@tierra823.tech,Brazil,2026-07-26 16:34:22,Operations Manager,Media / Entertainment,11-50,Marketing Analytics,Organic Search,0
U00271,Daniela,Diaz,daniela.diaz76@cumbre390.tech,Argentina,2026-07-09 21:49:40,Product Manager,Telecommunications,201-500,Performance Monitoring,Paid Social,0
U00272,Alejandro,Rodriguez,alejandro.rodriguez77@prisma493.biz,Argentina,2026-07-17 10:07:30,Sales Manager,Media / Entertainment,51-200,Customer Analytics,Organic Search,0
U00273,Patricia,Lopez,patricia.lopez78@orbita211.tech,Venezuela,2026-07-24 00:25:14,Business Analyst,Financial Services,11-50,Executive Reporting,Direct,0
U00274,Maria,Flores,maria.flores79@vertex925.io,Mexico,2026-07-26 14:36:06,Founder / CEO,Financial Services,201-500,Marketing Analytics,Direct,1
U00275,Alejandro,Rodriguez,alejandro.rodriguez80@prisma700.tech,Mexico,2026-07-30 16:19:33,Product Manager,Healthcare,1001-5000,Product Analytics,Organic Social,0
U00276,Natalia,Perez,natalia.perez81@polo717.app,Venezuela,2026-07-31 14:42:12,Growth Director,Financial Services,11-50,Sales Analytics,Email,0
U00277,Eduardo,Vega,eduardo.vega82@cauce58.io,Peru,2026-07-08 10:10:41,Sales Manager,Travel / Hospitality,51-200,Performance Monitoring,Direct,0
U00278,Monica,Ramirez,monica.ramirez83@cielo230.tech,Colombia,2026-07-15 19:02:40,Sales Director,Logistics / Transportation,201-500,Data Exploration,Paid Social,0
U00279,Sebastian,Chavez,sebastian.chavez84@orbita784.biz,Mexico,2026-07-10 13:48:51,Data Analyst,Healthcare,1001-5000,Business Intelligence,Paid Social,0
U00280,Carolina,Castro,carolina.castro85@nova438.co,Bolivia,2026-07-04 13:59:32,Sales Director,Travel / Hospitality,501-1000,Customer Analytics,Organic Search,0
U00281,Mariana,Vega,mariana.vega86@orbita105.io,Peru,2026-07-25 13:07:09,Data Analyst,Education,1001-5000,Operations Analytics,Content,0
U00282,Maria,Cruz,maria.cruz87@cauce443.co,Ecuador,2026-07-21 09:03:54,Marketing Manager,SaaS / Software,11-50,Sales Analytics,Organic Search,1
U00283,Paula,Silva,paula.silva88@orbita755.app,Argentina,2026-07-07 08:11:03,Product Manager,Consumer Goods,51-200,Performance Monitoring,Organic Search,0
U00284,Miguel,Gutierrez,miguel.gutierrez89@nova551.co,Chile,2026-07-17 14:09:24,Operations Manager,SaaS / Software,1-10,Performance Monitoring,Paid Social,0
U00285,Marcelo,Vega,marcelo.vega90@azul591.tech,Peru,2026-07-21 17:20:57,Marketing Manager,Real Estate,1001-5000,Customer Analytics,Paid Social,1
U00286,Javier,Diaz,javier.diaz91@vertex377.app,Paraguay,2026-07-17 16:56:57,Founder / CEO,Retail / E-commerce,501-1000,Marketing Analytics,Paid Search,0
U00287,Miguel,Ortiz,miguel.ortiz92@cielo162.biz,Mexico,2026-07-02 10:08:45,BI Analyst,Education,1001-5000,Operations Analytics,Partner,0
U00288,Alejandro,Reyes,alejandro.reyes93@cauce557.tech,Colombia,2026-07-04 15:17:13,BI Analyst,Other,501-1000,Product Analytics,Content,0
U00289,Ricardo,Rodriguez,ricardo.rodriguez94@andina478.biz,Peru,2026-07-03 14:34:45,Marketing Director,Media / Entertainment,51-200,Executive Reporting,Direct,1
U00290,Felipe,Gomez,felipe.gomez95@sol963.co,Uruguay,2026-07-30 16:22:58,BI Analyst,Professional Services,51-200,Data Exploration,Partner,0
U00291,Ricardo,Rivera,ricardo.rivera96@cauce554.app,Argentina,2026-07-21 13:28:19,Growth Director,Retail / E-commerce,51-200,Marketing Analytics,Organic Search,0
U00292,Rodrigo,Perez,rodrigo.perez0@delta809.tech,Dominican Republic,2026-07-12 07:31:26,Sales Director,Travel / Hospitality,1001-5000,Operations Analytics,Referral,0
U00293,Laura,Diaz,laura.diaz1@cumbre991.tech,Dominican Republic,2026-07-18 12:17:35,Marketing Manager,Professional Services,201-500,Executive Reporting,Paid Social,0
